ENSEMBL_ID	CD_LPS_1	WD_LPS_1	CD_LPS_2	WD_LPS_2
ENSMUSG00000029173	205	186	216	233
ENSMUSG00000025218	329	336	263	334
ENSMUSG00000058756	141	166	167	191
ENSMUSG00000025646	239	280	223	296
ENSMUSG00000030685	300	345	320	323
ENSMUSG00000048371	212	149	201	198
ENSMUSG00000020273	304	296	376	492
ENSMUSG00000021615	448	359	355	440
ENSMUSG00000059475	335	339	379	388
ENSMUSG00000025956	176	189	137	161
ENSMUSG00000073096	154	177	261	274
ENSMUSG00000038876	415	386	428	436
ENSMUSG00000048537	158	121	222	150
ENSMUSG00000044950	287	240	288	297
ENSMUSG00000021400	286	209	190	197
ENSMUSG00000066880	307	266	310	302
ENSMUSG00000044134	366	349	229	284
ENSMUSG00000032109	197	183	188	225
ENSMUSG00000000276	283	299	331	389
ENSMUSG00000052137	432	382	470	455
ENSMUSG00000031828	251	218	194	211
ENSMUSG00000038622	308	245	263	278
ENSMUSG00000029208	166	136	147	179
ENSMUSG00000022571	142	107	97	74
ENSMUSG00000021823	185	293	612	696
ENSMUSG00000004105	19	3	31	33
ENSMUSG00000027253	371	502	612	940
ENSMUSG00000041199	246	232	234	298
ENSMUSG00000046791	125	105	111	104
ENSMUSG00000036202	249	222	286	377
ENSMUSG00000042138	328	417	444	435
ENSMUSG00000028527	1449	814	858	634
ENSMUSG00000068923	99	63	43	54
ENSMUSG00000013878	192	134	185	216
ENSMUSG00000016510	385	291	279	307
ENSMUSG00000030172	240	254	336	385
ENSMUSG00000046679	113	143	130	117
ENSMUSG00000063049	347	272	240	264
ENSMUSG00000038594	436	542	587	968
ENSMUSG00000020718	258	209	262	279
ENSMUSG00000037262	381	390	372	402
ENSMUSG00000028453	176	140	181	200
ENSMUSG00000020691	205	208	272	253
ENSMUSG00000025226	491	348	347	329
ENSMUSG00000047466	369	413	497	576
ENSMUSG00000037761	297	218	207	238
ENSMUSG00000014075	164	128	168	172
ENSMUSG00000002797	796	607	603	668
ENSMUSG00000105987	286	261	310	318
ENSMUSG00000024169	65	47	70	67
ENSMUSG00000058900	290	412	297	357
ENSMUSG00000001524	315	252	203	269
ENSMUSG00000040767	342	214	163	245
ENSMUSG00000022131	116	79	69	69
ENSMUSG00000078584	372	304	284	319
ENSMUSG00000056394	171	128	131	188
ENSMUSG00000024037	173	170	159	130
ENSMUSG00000042106	252	202	124	153
ENSMUSG00000031843	411	385	335	383
ENSMUSG00000073910	266	378	303	380
ENSMUSG00000037341	129	130	175	194
ENSMUSG00000026082	235	220	319	334
ENSMUSG00000019797	491	295	295	309
ENSMUSG00000033318	399	288	332	278
ENSMUSG00000002846	331	294	261	305
ENSMUSG00000058006	109	104	199	268
ENSMUSG00000022466	275	288	247	298
ENSMUSG00000043923	263	295	320	268
ENSMUSG00000061536	97	67	57	85
ENSMUSG00000036278	294	196	212	195
ENSMUSG00000048707	196	183	150	157
ENSMUSG00000027963	192	167	205	216
ENSMUSG00000029346	396	381	377	367
ENSMUSG00000038344	402	360	512	636
ENSMUSG00000026988	236	174	220	209
ENSMUSG00000023191	120	110	129	141
ENSMUSG00000031788	25	22	19	21
ENSMUSG00000024177	203	144	150	162
ENSMUSG00000020802	290	245	270	281
ENSMUSG00000021474	191	215	178	252
ENSMUSG00000025722	268	195	184	209
ENSMUSG00000031349	230	201	270	350
ENSMUSG00000022674	358	298	302	333
ENSMUSG00000026854	104	86	91	126
ENSMUSG00000035704	195	163	164	175
ENSMUSG00000069206	213	316	242	253
ENSMUSG00000032615	313	236	241	258
ENSMUSG00000023832	376	351	340	329
ENSMUSG00000043252	95	56	104	108
ENSMUSG00000051950	124	129	153	183
ENSMUSG00000020462	291	240	218	296
ENSMUSG00000028007	290	259	232	291
ENSMUSG00000019518	112	130	127	157
ENSMUSG00000054027	87	64	86	101
ENSMUSG00000040370	213	177	131	154
ENSMUSG00000034487	100	79	88	103
ENSMUSG00000061474	280	200	231	176
ENSMUSG00000036572	197	136	172	217
ENSMUSG00000034007	200	217	295	373
ENSMUSG00000044037	67	77	123	117
ENSMUSG00000009905	47	50	39	43
ENSMUSG00000021936	320	305	297	386
ENSMUSG00000021668	156	158	179	222
ENSMUSG00000020079	255	256	286	306
ENSMUSG00000021900	221	208	201	244
ENSMUSG00000035198	178	173	144	177
ENSMUSG00000022940	192	188	196	169
ENSMUSG00000023330	593	530	493	532
ENSMUSG00000035314	16	8	15	12
ENSMUSG00000006476	420	296	362	371
ENSMUSG00000030780	117	133	120	150
ENSMUSG00000034781	229	203	247	234
ENSMUSG00000053604	295	170	213	210
ENSMUSG00000018428	162	192	207	196
ENSMUSG00000021028	277	342	322	397
ENSMUSG00000098234	311	254	237	288
ENSMUSG00000090881	855	822	810	993
ENSMUSG00000041632	225	200	188	225
ENSMUSG00000059142	238	212	237	249
ENSMUSG00000061410	92	140	173	126
ENSMUSG00000038822	303	323	296	419
ENSMUSG00000018068	309	288	341	386
ENSMUSG00000036188	144	86	135	167
ENSMUSG00000036285	229	193	172	145
ENSMUSG00000039069	269	245	208	244
ENSMUSG00000059669	460	434	351	479
ENSMUSG00000078486	266	442	607	682
ENSMUSG00000002804	274	128	148	149
ENSMUSG00000019822	122	82	86	91
ENSMUSG00000096433	269	222	238	295
ENSMUSG00000020070	225	250	323	377
ENSMUSG00000002660	208	165	155	114
ENSMUSG00000036061	315	282	274	284
ENSMUSG00000056763	268	265	285	389
ENSMUSG00000038500	248	194	257	211
ENSMUSG00000016283	744	664	1063	1056
ENSMUSG00000098134	292	191	246	238
ENSMUSG00000024142	192	138	194	195
ENSMUSG00000026270	349	334	301	394
ENSMUSG00000029521	33	15	5	27
ENSMUSG00000038456	444	500	475	557
ENSMUSG00000024831	244	248	327	301
ENSMUSG00000050350	680	745	630	770
ENSMUSG00000052033	454	309	310	314
ENSMUSG00000021470	292	254	268	288
ENSMUSG00000063458	446	324	319	308
ENSMUSG00000048264	239	216	284	363
ENSMUSG00000020288	442	350	401	435
ENSMUSG00000024251	188	347	311	343
ENSMUSG00000028573	254	213	218	307
ENSMUSG00000052512	60	44	63	57
ENSMUSG00000001249	259	251	243	185
ENSMUSG00000045975	182	190	173	214
ENSMUSG00000078695	364	272	230	304
ENSMUSG00000002319	192	177	121	156
ENSMUSG00000028988	135	108	107	105
ENSMUSG00000045896	118	119	101	109
ENSMUSG00000028329	217	185	172	223
ENSMUSG00000062116	300	201	225	192
ENSMUSG00000002870	81	58	61	79
ENSMUSG00000003955	599	262	258	165
ENSMUSG00000032640	96	102	102	80
ENSMUSG00000031549	751	796	951	1322
ENSMUSG00000041623	421	377	427	357
ENSMUSG00000025701	35	21	35	50
ENSMUSG00000004267	683	583	684	675
ENSMUSG00000021238	185	166	231	287
ENSMUSG00000024909	368	385	292	340
ENSMUSG00000027610	230	170	196	120
ENSMUSG00000041966	201	142	194	153
ENSMUSG00000008167	252	190	198	251
ENSMUSG00000026019	140	53	75	89
ENSMUSG00000003604	496	392	414	420
ENSMUSG00000037408	169	226	251	262
ENSMUSG00000084350	286	298	383	529
ENSMUSG00000016520	220	175	209	263
ENSMUSG00000078440	320	225	212	192
ENSMUSG00000001247	71	111	101	129
ENSMUSG00000049957	238	232	230	175
ENSMUSG00000079737	431	533	658	684
ENSMUSG00000064326	87	77	65	49
ENSMUSG00000020914	173	86	164	253
ENSMUSG00000039801	182	159	330	324
ENSMUSG00000078851	365	269	248	279
ENSMUSG00000039081	862	780	882	998
ENSMUSG00000095432	213	242	247	227
ENSMUSG00000024220	169	123	154	158
ENSMUSG00000030147	63	60	53	55
ENSMUSG00000036792	265	260	327	390
ENSMUSG00000044617	246	280	343	437
ENSMUSG00000070605	313	274	235	454
ENSMUSG00000035944	47	52	34	55
ENSMUSG00000046794	463	448	328	289
ENSMUSG00000028214	909	1014	1037	952
ENSMUSG00000030729	40	21	39	57
ENSMUSG00000052477	379	512	652	711
ENSMUSG00000040112	191	163	143	144
ENSMUSG00000022114	174	355	226	379
ENSMUSG00000029676	92	81	78	89
ENSMUSG00000061979	230	153	135	131
ENSMUSG00000011427	206	192	248	224
ENSMUSG00000018983	12	5	16	13
ENSMUSG00000024132	132	132	127	119
ENSMUSG00000036281	144	106	173	197
ENSMUSG00000019841	134	115	157	197
ENSMUSG00000045251	195	164	128	171
ENSMUSG00000079555	362	204	275	255
ENSMUSG00000074576	261	285	221	227
ENSMUSG00000042099	62	53	37	58
ENSMUSG00000030243	72	95	73	100
ENSMUSG00000051319	162	137	115	104
ENSMUSG00000033809	278	272	302	333
ENSMUSG00000069135	308	172	204	195
ENSMUSG00000037313	232	112	186	210
ENSMUSG00000068250	422	357	373	478
ENSMUSG00000026281	195	206	152	172
ENSMUSG00000074129	229	163	210	182
ENSMUSG00000006205	763	949	701	763
ENSMUSG00000039474	306	418	375	442
ENSMUSG00000039470	983	985	1151	1263
ENSMUSG00000019942	185	119	145	180
ENSMUSG00000038967	24	23	13	22
ENSMUSG00000018476	248	217	334	304
ENSMUSG00000004996	45	42	39	22
ENSMUSG00000028641	233	183	212	202
ENSMUSG00000025817	178	139	111	133
ENSMUSG00000026399	435	484	539	684
ENSMUSG00000003575	108	86	97	138
ENSMUSG00000074277	304	247	217	264
ENSMUSG00000018548	83	61	75	82
ENSMUSG00000037938	229	197	170	186
ENSMUSG00000060510	137	86	70	120
ENSMUSG00000028293	155	103	98	94
ENSMUSG00000004637	224	296	310	345
ENSMUSG00000014503	281	250	334	433
ENSMUSG00000029916	307	286	293	353
ENSMUSG00000014301	429	342	331	282
ENSMUSG00000042622	597	462	411	387
ENSMUSG00000005674	187	153	156	148
ENSMUSG00000079139	212	168	166	195
ENSMUSG00000000561	254	171	205	232
ENSMUSG00000039754	380	293	274	298
ENSMUSG00000002580	412	305	280	253
ENSMUSG00000025921	211	159	194	208
ENSMUSG00000031578	318	237	237	256
ENSMUSG00000022020	309	248	252	307
ENSMUSG00000070354	99	108	103	145
ENSMUSG00000034653	242	189	268	367
ENSMUSG00000041921	98	102	106	101
ENSMUSG00000047719	254	224	257	278
ENSMUSG00000039043	320	326	366	318
ENSMUSG00000064349	271	206	261	260
ENSMUSG00000105867	676	800	759	748
ENSMUSG00000009647	231	200	230	302
ENSMUSG00000048498	285	282	321	495
ENSMUSG00000058093	240	184	177	247
ENSMUSG00000037971	148	141	98	110
ENSMUSG00000021392	158	130	121	172
ENSMUSG00000048280	240	169	256	298
ENSMUSG00000047090	202	205	193	175
ENSMUSG00000020474	301	447	403	406
ENSMUSG00000079104	181	170	193	213
ENSMUSG00000048200	25	23	6	16
ENSMUSG00000029097	356	307	323	296
ENSMUSG00000030188	633	583	433	521
ENSMUSG00000004561	148	200	141	161
ENSMUSG00000022019	177	156	138	162
ENSMUSG00000006442	181	133	99	126
ENSMUSG00000030878	380	285	266	178
ENSMUSG00000032402	22	36	27	44
ENSMUSG00000055723	792	566	830	639
ENSMUSG00000038028	358	303	292	342
ENSMUSG00000049755	265	169	183	177
ENSMUSG00000001552	235	269	261	313
ENSMUSG00000043140	122	117	149	118
ENSMUSG00000055809	253	304	339	369
ENSMUSG00000028018	398	484	392	425
ENSMUSG00000029627	164	162	133	149
ENSMUSG00000016503	126	123	103	106
ENSMUSG00000007050	241	213	210	231
ENSMUSG00000030722	292	307	334	348
ENSMUSG00000079317	309	290	244	254
ENSMUSG00000045598	272	218	238	215
ENSMUSG00000045237	254	163	151	206
ENSMUSG00000029910	543	410	452	515
ENSMUSG00000038195	176	141	146	140
ENSMUSG00000031533	313	227	208	221
ENSMUSG00000041895	233	169	155	228
ENSMUSG00000023094	225	225	210	274
ENSMUSG00000028957	22	23	19	25
ENSMUSG00000052560	717	551	554	630
ENSMUSG00000039813	53	75	57	34
ENSMUSG00000058979	199	197	152	176
ENSMUSG00000000562	444	650	365	566
ENSMUSG00000028479	79	68	85	69
ENSMUSG00000060419	349	288	224	269
ENSMUSG00000017390	212	139	232	237
ENSMUSG00000047415	71	51	71	64
ENSMUSG00000051379	935	698	922	880
ENSMUSG00000033216	156	192	144	197
ENSMUSG00000037395	246	193	292	337
ENSMUSG00000036403	311	321	399	584
ENSMUSG00000089862	385	301	310	334
ENSMUSG00000079036	245	164	188	185
ENSMUSG00000068114	129	89	135	103
ENSMUSG00000042647	47	25	20	50
ENSMUSG00000052751	214	177	180	126
ENSMUSG00000019966	86	163	259	244
ENSMUSG00000052798	150	147	164	194
ENSMUSG00000045625	124	138	110	177
ENSMUSG00000031487	297	253	236	266
ENSMUSG00000029923	168	144	133	178
ENSMUSG00000074358	212	224	205	241
ENSMUSG00000061118	305	281	220	254
ENSMUSG00000040669	243	265	296	390
ENSMUSG00000028795	176	127	97	127
ENSMUSG00000062646	97	149	141	172
ENSMUSG00000106825	18	9	13	8
ENSMUSG00000024985	220	244	308	344
ENSMUSG00000040105	171	141	185	205
ENSMUSG00000016181	142	123	109	132
ENSMUSG00000033313	356	266	281	232
ENSMUSG00000035595	260	136	146	136
ENSMUSG00000044068	174	232	197	265
ENSMUSG00000025026	88	61	110	125
ENSMUSG00000001305	206	172	161	166
ENSMUSG00000022075	286	205	324	337
ENSMUSG00000030649	185	187	137	190
ENSMUSG00000083161	436	249	317	385
ENSMUSG00000054381	243	199	238	222
ENSMUSG00000043939	196	310	248	374
ENSMUSG00000034617	197	184	174	225
ENSMUSG00000039157	91	89	90	96
ENSMUSG00000085492	464	450	417	500
ENSMUSG00000037710	232	165	153	149
ENSMUSG00000069515	264	381	187	211
ENSMUSG00000028602	912	856	863	1012
ENSMUSG00000033488	265	165	168	175
ENSMUSG00000074272	155	134	223	233
ENSMUSG00000016552	36	9	12	34
ENSMUSG00000034226	293	411	188	313
ENSMUSG00000038543	231	169	173	127
ENSMUSG00000074221	334	249	431	396
ENSMUSG00000028578	351	331	331	412
ENSMUSG00000045854	324	325	244	309
ENSMUSG00000018381	243	171	184	187
ENSMUSG00000021514	81	81	64	77
ENSMUSG00000030259	123	75	136	99
ENSMUSG00000029189	146	127	148	210
ENSMUSG00000005533	234	229	199	208
ENSMUSG00000027709	165	100	134	161
ENSMUSG00000044167	108	95	141	169
ENSMUSG00000027076	378	241	257	260
ENSMUSG00000020956	198	148	152	220
ENSMUSG00000040521	335	245	179	174
ENSMUSG00000002289	2	0	0	3
ENSMUSG00000006850	180	164	134	121
ENSMUSG00000001020	168	102	126	114
ENSMUSG00000034218	152	185	361	560
ENSMUSG00000021356	119	153	157	168
ENSMUSG00000020577	396	386	314	409
ENSMUSG00000029263	253	221	251	306
ENSMUSG00000020897	68	28	42	36
ENSMUSG00000059183	244	223	245	256
ENSMUSG00000028689	122	126	145	123
ENSMUSG00000031161	109	117	112	114
ENSMUSG00000016637	218	160	134	194
ENSMUSG00000020397	437	360	322	335
ENSMUSG00000101892	388	257	262	262
ENSMUSG00000038895	299	288	294	259
ENSMUSG00000039850	198	162	152	165
ENSMUSG00000095028	504	446	454	632
ENSMUSG00000025899	239	156	191	225
ENSMUSG00000005505	288	344	371	425
ENSMUSG00000000776	365	256	291	255
ENSMUSG00000026035	343	238	191	211
ENSMUSG00000028344	157	134	157	208
ENSMUSG00000036764	330	260	227	248
ENSMUSG00000042644	89	99	109	190
ENSMUSG00000056938	268	219	166	208
ENSMUSG00000031700	116	118	123	174
ENSMUSG00000022292	140	141	176	193
ENSMUSG00000037098	126	120	132	147
ENSMUSG00000011832	257	257	228	274
ENSMUSG00000022792	261	162	169	160
ENSMUSG00000116995	118	75	65	86
ENSMUSG00000030768	172	117	148	184
ENSMUSG00000053801	223	183	149	157
ENSMUSG00000056054	1045	1040	606	642
ENSMUSG00000038535	245	181	247	239
ENSMUSG00000039382	106	80	76	92
ENSMUSG00000018900	260	193	238	241
ENSMUSG00000021286	227	116	108	106
ENSMUSG00000052031	277	232	258	182
ENSMUSG00000043262	120	110	132	146
ENSMUSG00000022685	151	123	130	166
ENSMUSG00000000693	89	117	85	104
ENSMUSG00000002803	114	65	74	99
ENSMUSG00000012076	372	275	315	388
ENSMUSG00000032377	66	57	101	69
ENSMUSG00000028454	171	171	199	187
ENSMUSG00000085977	310	550	813	949
ENSMUSG00000026603	153	120	175	166
ENSMUSG00000030060	171	164	126	136
ENSMUSG00000027534	451	436	385	526
ENSMUSG00000039356	253	201	153	222
ENSMUSG00000002997	138	135	146	161
ENSMUSG00000026764	72	108	132	220
ENSMUSG00000063849	86	87	108	61
ENSMUSG00000056919	183	195	209	262
ENSMUSG00000057497	192	184	145	128
ENSMUSG00000044501	336	245	240	344
ENSMUSG00000018405	115	95	83	87
ENSMUSG00000028243	221	155	187	239
ENSMUSG00000026273	315	285	245	265
ENSMUSG00000027305	318	211	239	264
ENSMUSG00000025759	272	216	251	287
ENSMUSG00000032182	202	182	218	217
ENSMUSG00000039065	264	244	205	206
ENSMUSG00000005986	98	88	61	112
ENSMUSG00000029179	251	284	225	316
ENSMUSG00000086291	1	0	0	1
ENSMUSG00000024537	164	132	102	156
ENSMUSG00000029166	89	99	96	121
ENSMUSG00000087598	127	96	144	151
ENSMUSG00000033972	223	201	214	287
ENSMUSG00000029409	930	590	1119	799
ENSMUSG00000096687	101	103	82	112
ENSMUSG00000097077	448	466	705	638
ENSMUSG00000024127	213	124	182	151
ENSMUSG00000026563	293	224	251	273
ENSMUSG00000049882	118	138	101	165
ENSMUSG00000026492	190	112	141	138
ENSMUSG00000026999	345	273	280	299
ENSMUSG00000035505	426	380	406	466
ENSMUSG00000028864	116	111	165	200
ENSMUSG00000030610	244	191	164	176
ENSMUSG00000039873	189	179	202	169
ENSMUSG00000104960	262	189	147	131
ENSMUSG00000079260	144	157	223	297
ENSMUSG00000034321	213	164	115	154
ENSMUSG00000034327	295	275	282	295
ENSMUSG00000046785	116	117	157	114
ENSMUSG00000026974	253	197	208	176
ENSMUSG00000038838	116	84	79	140
ENSMUSG00000058351	167	108	78	63
ENSMUSG00000056698	156	90	116	163
ENSMUSG00000025102	247	174	154	175
ENSMUSG00000026575	226	196	143	221
ENSMUSG00000038524	300	335	320	340
ENSMUSG00000021496	240	199	207	170
ENSMUSG00000057346	1009	697	750	1050
ENSMUSG00000037661	68	59	57	105
ENSMUSG00000030505	146	89	133	108
ENSMUSG00000038702	315	271	440	442
ENSMUSG00000016984	168	98	134	175
ENSMUSG00000034278	288	244	223	216
ENSMUSG00000040987	272	198	334	362
ENSMUSG00000030946	157	105	127	104
ENSMUSG00000056228	94	63	96	83
ENSMUSG00000027722	279	208	225	220
ENSMUSG00000026544	252	247	173	227
ENSMUSG00000079083	197	203	254	268
ENSMUSG00000045435	304	150	149	160
ENSMUSG00000041313	239	188	281	332
ENSMUSG00000080921	368	314	201	227
ENSMUSG00000058258	350	237	478	481
ENSMUSG00000026829	450	599	861	1034
ENSMUSG00000032589	31	30	44	28
ENSMUSG00000025200	204	199	199	191
ENSMUSG00000007476	545	284	255	250
ENSMUSG00000116138	99	80	75	85
ENSMUSG00000002781	89	72	93	96
ENSMUSG00000038079	222	160	178	183
ENSMUSG00000039781	45	43	39	60
ENSMUSG00000036353	68	105	73	115
ENSMUSG00000022526	162	130	120	178
ENSMUSG00000006191	154	129	153	193
ENSMUSG00000029833	76	68	70	89
ENSMUSG00000020137	274	247	220	204
ENSMUSG00000026154	236	151	126	164
ENSMUSG00000038894	207	260	269	320
ENSMUSG00000060771	226	285	201	292
ENSMUSG00000022471	43	33	25	65
ENSMUSG00000024790	190	194	127	130
ENSMUSG00000033166	144	167	202	225
ENSMUSG00000023147	109	82	76	94
ENSMUSG00000026799	391	293	247	300
ENSMUSG00000044367	119	68	79	104
ENSMUSG00000027562	830	738	728	663
ENSMUSG00000041187	167	209	200	210
ENSMUSG00000044150	510	366	461	529
ENSMUSG00000032298	162	153	154	153
ENSMUSG00000086316	207	163	164	156
ENSMUSG00000022217	207	162	119	87
ENSMUSG00000087477	592	597	371	417
ENSMUSG00000035900	70	67	34	51
ENSMUSG00000022864	260	290	363	372
ENSMUSG00000043831	314	270	286	330
ENSMUSG00000062906	78	79	105	68
ENSMUSG00000018334	412	294	407	373
ENSMUSG00000060098	56	70	47	53
ENSMUSG00000017002	906	867	481	534
ENSMUSG00000057036	277	237	229	270
ENSMUSG00000031976	195	151	244	254
ENSMUSG00000071266	220	166	186	243
ENSMUSG00000042670	216	145	144	215
ENSMUSG00000026565	173	183	253	374
ENSMUSG00000033526	73	78	93	106
ENSMUSG00000039774	27	26	29	31
ENSMUSG00000042348	210	173	214	219
ENSMUSG00000048720	141	179	208	214
ENSMUSG00000053687	65	107	111	130
ENSMUSG00000022130	347	265	264	296
ENSMUSG00000054723	38	37	59	56
ENSMUSG00000042496	205	159	246	278
ENSMUSG00000028470	191	169	130	120
ENSMUSG00000041346	217	185	205	244
ENSMUSG00000032561	224	160	313	281
ENSMUSG00000022401	187	196	200	227
ENSMUSG00000070000	213	172	263	290
ENSMUSG00000026709	110	131	105	109
ENSMUSG00000085786	643	543	490	594
ENSMUSG00000024726	210	137	148	205
ENSMUSG00000028614	85	84	69	89
ENSMUSG00000041477	145	152	166	193
ENSMUSG00000025785	113	79	95	68
ENSMUSG00000008734	103	160	129	128
ENSMUSG00000027300	210	185	194	216
ENSMUSG00000036120	217	136	136	193
ENSMUSG00000039242	101	84	100	86
ENSMUSG00000030493	288	206	225	277
ENSMUSG00000024899	359	329	445	412
ENSMUSG00000042408	39	63	91	110
ENSMUSG00000026858	191	114	163	179
ENSMUSG00000037531	321	231	215	203
ENSMUSG00000025264	183	120	154	152
ENSMUSG00000038648	116	61	89	101
ENSMUSG00000032425	222	269	286	370
ENSMUSG00000033114	240	319	228	323
ENSMUSG00000015377	350	518	630	548
ENSMUSG00000038418	144	212	172	194
ENSMUSG00000044285	364	603	469	333
ENSMUSG00000021245	92	57	81	134
ENSMUSG00000006930	508	596	739	848
ENSMUSG00000014039	140	225	273	272
ENSMUSG00000028327	202	325	268	358
ENSMUSG00000027166	238	207	189	235
ENSMUSG00000050967	342	208	235	289
ENSMUSG00000034501	185	155	133	203
ENSMUSG00000042298	317	310	245	250
ENSMUSG00000029379	590	578	549	497
ENSMUSG00000030187	667	848	634	889
ENSMUSG00000097431	217	237	213	228
ENSMUSG00000022111	136	97	101	125
ENSMUSG00000025762	592	306	524	479
ENSMUSG00000028710	171	114	143	178
ENSMUSG00000033157	353	287	285	262
ENSMUSG00000039787	156	109	171	118
ENSMUSG00000036327	205	189	219	299
ENSMUSG00000031901	374	280	312	292
ENSMUSG00000001053	31	24	23	15
ENSMUSG00000050192	113	111	127	178
ENSMUSG00000022177	58	49	51	60
ENSMUSG00000044328	233	229	191	178
ENSMUSG00000022428	107	79	96	81
ENSMUSG00000034109	92	50	100	109
ENSMUSG00000022960	273	223	209	205
ENSMUSG00000026857	234	211	149	186
ENSMUSG00000034917	112	103	124	140
ENSMUSG00000025894	165	96	101	110
ENSMUSG00000039178	227	216	252	334
ENSMUSG00000036459	223	139	164	171
ENSMUSG00000115219	448	459	427	436
ENSMUSG00000025764	23	10	15	22
ENSMUSG00000051671	141	93	87	101
ENSMUSG00000029389	164	153	174	165
ENSMUSG00000053334	327	283	336	312
ENSMUSG00000030711	76	41	50	38
ENSMUSG00000090150	78	66	114	115
ENSMUSG00000026784	420	380	452	461
ENSMUSG00000031904	116	85	82	98
ENSMUSG00000020697	204	190	237	258
ENSMUSG00000115902	430	457	451	510
ENSMUSG00000103367	31	80	35	90
ENSMUSG00000021466	321	208	562	489
ENSMUSG00000040325	241	218	267	280
ENSMUSG00000051255	358	248	212	267
ENSMUSG00000043384	230	181	229	249
ENSMUSG00000080242	189	180	185	213
ENSMUSG00000013629	63	64	55	76
ENSMUSG00000090673	323	403	469	591
ENSMUSG00000022574	88	69	74	74
ENSMUSG00000038831	82	47	41	65
ENSMUSG00000019975	146	107	160	194
ENSMUSG00000010607	118	72	54	45
ENSMUSG00000026471	69	77	54	110
ENSMUSG00000046111	135	140	167	207
ENSMUSG00000040389	186	193	210	264
ENSMUSG00000031641	277	199	188	241
ENSMUSG00000048351	229	144	140	125
ENSMUSG00000010048	175	124	124	129
ENSMUSG00000039985	314	359	314	325
ENSMUSG00000014907	199	231	237	251
ENSMUSG00000057778	186	199	176	256
ENSMUSG00000028134	265	230	212	279
ENSMUSG00000018239	310	269	272	223
